id,date,description,normalized_description,amount,merchant,category,subcategory,account,account_type,source_file,needs_review,notes,created_at,updated_at
ecc16349143de015db4e1cecd10382bbbc8b512b4e874237f85e58b6aedb324f,2026-03-13,2300 Debit Card Purchase Schoolcafe 855- 729232,Schoolcafe 855- 729232,-21.00,Schoolcafe 855-,Food & Drink,Dining Out,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,true,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
535f52a50eeac9fbf913a2dec595726a77e9da4fa79dd8063207930a76549037,2026-03-13,2300 Debit Card Purchase The Childrens Place,The Childrens Place,-37.74,The Childrens,Shopping,Clothing,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,true,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
e317521184be5c1d02dba984afa8ea2e4133b2da872fbf3a44873017801cd1e0,2026-03-12,SPOTIFY P404769D31 6NEW YORK            NY,Spotify P404769D31 6New York,-23.53,Spotify,Subscriptions,Streaming,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
87c603d49164f81259089aab0dfb41f7c5c42f18f1d543fd89f81b3517a5d2d0,2026-03-12,2300 Recurring Debit Card Cvps Ptg* Order 06839,Cvps Ptg* Order,-5.00,Cvps Ptg*,Shopping,General Merchandise,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,true,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
54375f29d64c335ad5f9d4e550a59d685bcbb47a685746b2d6167c198b945121,2026-03-12,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
3ddad9f52bd60af2f68e2eb387d0eed200605e3e257d3add4f855ba832cd53e0,2026-03-11,Web Pmt- Internet Cclc 043000098392368,Web Pmt- Internet Cclc 043000098392368,-240.00,Web Pmt-,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
45842120fe92b2461d8e740ca0fa74cfa61d49122f816031382accf15bb09437,2026-03-11,Direct Payment - Achpayment Sofi,Direct Payment - Achpayment Sofi,-500.00,Direct Payment,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
66651ce9a289d7512153bbd0545e1d7d994e6f4fe3e5ff8b71a738fb3e98ea1d,2026-03-10,OnlineTransfer From XXXXX6029,Onlinetransfer From Xxxxx6029,639.00,Onlinetransfer From,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
e86c32001d4a3afb00b4cfc63296a55b0230d6999700eec68c4e60ad4a1278e3,2026-03-10,OnlineTransfer From XXXXX6002 Check Date Reference,Onlinetransfer From Xxxxx6002 Check Date Reference,2000.00,Onlinetransfer From,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
ef59e9fe86118736362ebe71fa972c504e48d677122842953884e2b18d157c2e,2026-03-10,POS Purchase Amazon.Com*BP2 Seattle Wa,Amazon.Com Seattle Wa,-15.89,Amazon,Shopping,General Merchandise,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
4e2ec8fda42293e52cb99cde3f35c572657945ffa57d9e6bfd23c9c89f4bba56,2026-03-10,POS Purchase Giant Eagle #0 Bridgeville,Giant Eagle Bridgeville,-13.67,Giant Eagle,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
ebc6d98c95b298ccbdd225bef4c1f86e5fc3d501b22d6a2ef6fe4b54a65d4673,2026-03-10,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
e650206d07e3c741c6ff06dc1acc052018589db920a9a8f6ea4c01d1991e1248,2026-03-10,Online Transfer To XXXXX6002,Online Transfer To Xxxxx6002,-350.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
b5ec3c6bb8d786e9541f16f16a844469d370aa73c8b8518963635ce45c708ae6,2026-03-10,Direct Payment - Autopay,Direct Payment - Autopay,-1065.51,Direct Payment,Payments,Credit Card,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
b90325d73956e0f041a04e407b2892d642587bc0dfd275cca5120a09a84f855b,2026-03-10,Direct Payment - Payment,Direct Payment - Payment,-130.64,Direct Payment,Payments,Credit Card,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
9e7b11890a6f6959f3b62eb3a122c3d0086337f5b42af88c08f624a85b8043d4,2026-03-09,2300 Debit Card Purchase Mcdonalds 6822,Mcdonalds,-27.61,Mcdonalds,Food & Drink,Fast Food,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
e045bbf82ef82a204a56ad9d72fe27c8fe222990a10ddef69cce079ead81cab4,2026-03-09,POS Purchase Old Navy US 46 Pittsburgh PA,Old Navy Us 46 Pittsburgh,-52.13,Old Navy,Shopping,Clothing,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
0c6bd2784cc5c926b01c41823e5cf67d3cba2cd1cf7616b1eb0ad4147b8c5f9e,2026-03-09,2300 Debit Card Purchase Taco Bell 740376,Taco Bell 740376,-9.38,Taco Bell,Utilities,Internet,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
0245915ccb5406cd8eaa53a0e1e313e8468a0b0b4fa6ae17c0ce9f9a946f0e4e,2026-03-09,2300 Debit Card Purchase Raising Canes 0933,Raising Canes,-13.15,Raising Canes,Food & Drink,Fast Food,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,true,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
602c2a77adebf83a8fcca572385f436efaa6f3961e1928512c7b51456e1ec5bf,2026-03-09,POS Purchase Aldi 69081 Bridgeville,Aldi 69081 Bridgeville,-71.40,Aldi 69081,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
92bb74bf98b73ba4367de23c9f5f6e8d2644fa66ad588976b3ec0602da717a55,2026-03-09,POS Purchase Target T-2787 Pittsburgh PA,Target T-2787 Pittsburgh,-16.47,Target T-2787,Shopping,General Merchandise,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,true,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
9ab87b619934a0947be89854c05d5a7e097fb1f1d5daa1933c3beed97ca1f77f,2026-03-09,Direct Payment - Opco-ACH,Direct Payment - Opco-Ach,-153.10,Direct Payment,Payments,Credit Card,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
71c068aa289f9d1ad57a2ad46e70d3e1a987d3b21dd0182046b41ad8b2ea36bb,2026-03-06,OnlineTransfer From XXXXX1396,Onlinetransfer From Xxxxx1396,1050.00,Onlinetransfer From,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
db541eacb7dd41539c4ac05faa1183910372c31a413ce38b29c62ab8e5020a81,2026-03-05,GAMEDAY MEN S HEALTHWEXFORD             PA,Gameday Men S Healthwexford,-226.66,Gameday Men,Health,Medical,American Express,credit_card,american express.csv,true,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
6f455a68e439acdd18ff7fdadbbe44ca815ee307d4c169701e425e2d959f8694,2026-03-05,4488 DebitCard Purchase Sheetz 2679 Bridgevil 5974,Debitcard Purchase Sheetz 2679 Bridgevil,-36.97,Debitcard Purchase,Transportation,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
bc4d8bbf227a26a27d049990b695ed1457fc384bd25aa2b9cefca72ae3766831,2026-03-05,2300 Debit Card Purchase Giant Eagle #1241,Giant Eagle,-7.47,Giant Eagle,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
f632fd41a8beeba8871443690c2198f39b2b86393652316a61a9033e385c14c9,2026-03-05,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
d7a95674459035b624856047f0a5aa1851062cdcdaf5a05e8d0526fca6e0954c,2026-03-04,APPLE.COM/BILL      INTERNET CHARGE     CA,Apple.Com/Bill,-9.99,Apple,Subscriptions,Software,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
7416e7de058e1b7f8a1d43437c648c4d96cc5774d0da0169eb23e8b7218a2aef,2026-03-04,4488 RecurringDebit Card Verizon*Recurring Pay,Recurringdebit Card Verizon Pay,-54.99,Recurringdebit Card,Utilities,Phone,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
2f6a67e4a2a7c6b7cd60614446404b883772507d4b5173a26756a558f1c3844a,2026-03-04,POSPurchase Giant Eagle #1 Bridgeville,Pospurchase Giant Eagle Bridgeville,-29.46,Pospurchase Giant,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
94332800423fe5165f2f38c900abbd6b977381596e16616081d59bf16d69006f,2026-03-04,Web Pmt- Internet Cclc 043000099637272,Web Pmt- Internet Cclc 043000099637272,-240.00,Web Pmt-,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
8d20be31191dec68125fb2f5811c711ffa1bbfdf5b479136e4e273dc694e63bd,2026-03-03,NETFLIX.COM         866-579-7172        CA,Netflix.Com,-8.55,Netflix,Subscriptions,Streaming,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
173c398e1eb064d32ea09e87bba8ee8257a9a02ce2656d311d338904a10c9f48,2026-03-03,OnlineTransfer From XXXXX6002,Onlinetransfer From Xxxxx6002,2000.00,Onlinetransfer From,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
6cdd6eb1130b92b24233045f6cb3054b9ec0366126e0db790fc6f2204d9c2678,2026-03-03,4488 DebitCard Purchase Act*Usc Recreation,Debitcard Purchase Act Recreation,-114.00,Debitcard Purchase,Entertainment,Events,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,true,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
b382e7813626ebfc5419f7710e21f3e9c1c7c3d678200be35ff7be8b66b53a08,2026-03-03,2300 DebitCard Purchase Sunoco 8000742402,Debitcard Purchase Sunoco 8000742402,-33.30,Debitcard Purchase,Transportation,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
220661ee80fe7916db64560a2998153b71fa5e0e75862e97e6efc4fa95e978c0,2026-03-03,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
5a94a26e8c92d28d47489713a300c5ad6a9c08d4646d822bff1bb93976ca856a,2026-03-03,Online Transfer To XXXXX6002 5974,Online Transfer To Xxxxx6002,-350.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
a8fb9fcd60ca59abd3d409dea049f8aa291c4ce69908b3f8e1c22a6522e0223b,2026-03-03,Web Pmt Recur- Mtg Pmt Citizens 8104531101,Web Pmt Recur- Mtg Pmt Citizens 8104531101,-1473.77,Web Pmt,Payments,Mortgage,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
2dd3fd8e6db869bf4d4c5988ebb6b78e4d0535ce807584d2b00898d9a83b028e,2026-03-03,Direct Payment - Student Ln Dept Education 0000,Direct Payment - Student Ln Dept Education,-200.00,Direct Payment,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
b87438183317096a5cc7a3661fd0a392e9eed7d19c0794731725f102d2642832,2026-03-02,2300 DebitCard Purchase Thomas Studio Perform.,Debitcard Purchase Thomas Studio Perform.,-122.00,Debitcard Purchase,Entertainment,Events,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,true,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
c5903370a07d72777fe6e965884fb4047696af8c715f413db536ac053ba71d19,2026-03-02,2300 DebitCard Purchase Starbucks 8007827282,Debitcard Purchase Starbucks 8007827282,-20.00,Debitcard Purchase,Food & Drink,Coffee,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
7a2761f8a941a998eb48ca622f0544fec0f4f7cd9cd272f26ccef17ced66a722,2026-03-02,POSPurchase Aldi 69081 Bridgeville,Pospurchase Aldi 69081 Bridgeville,-89.24,Pospurchase Aldi,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
f934ffca4b1c20e8af95526d2cc44a43d617e54c59699a854206e2a9bd36ee51,2026-03-02,Web Pmt Recur- ACH Pmt Amex Epayment A2992,Web Pmt Recur- Ach Pmt Amex Epayment A2992,-387.20,Web Pmt,Payments,Credit Card,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
e408074765e3eca5d21d9a5ff262edcecfd813e0c20bd47105d2fcaa25d19672,2026-03-02,Web Pmt Recur- Payment,Web Pmt Recur- Payment,-108.49,Web Pmt,Payments,Credit Card,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
be7aef0357917d77f01af97bceaac82cbed88e004a8f538f23d00755764f70bf,2026-03-01,CHEWY.COM           (800)672-4399       FL,Chewy.Com,-81.25,Chewy,Shopping,General Merchandise,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
d5033e8dc51dc23b7c1621623357cc2bd840792bdc2e0fe743134b7fc4a0c0c9,2026-02-28,AUTOPAY PAYMENT - THANK YOU,Autopay Payment - Thank You,387.2,Autopay Payment,Payments,Credit Card,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T20:48:20Z
5087eb8c37da2cff84b45b9e643273a3cf104ee4ad414c8436a7c9c18849e11c,2026-02-27,APPLE.COM/BILL      INTERNET CHARGE     CA,Apple.Com/Bill,-106.99,Apple,Subscriptions,Software,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
6670dbfb265808dcb970e096bd4bfd4e6004132f26883d3c177c52dfb7858f79,2026-02-27,Web Pmt Recur- Ins Prem,Web Pmt Recur- Ins Prem,-137.32,Web Pmt,Payments,Insurance,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
cfc36597cd82ef82a0ed87b8106f0692d9995d5f1e043e5a9b668a00ea825095,2026-02-26,DebitCard Credit Modwash PA0505 - Bridg 423-4850005PA,Debitcard Credit Modwash Pa0505 - Bridg 423-4850005Pa,23.53,Debitcard Credit,Transportation,Car Maintenance,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
0279552c3b04207b7ec18b8a4a684aed00ed981194957b5b1e59ee419e572b34,2026-02-26,POSPurchase Target T-2787 Pittsburgh PA,Pospurchase Target T-2787 Pittsburgh,-47.45,Pospurchase Target,Shopping,General Merchandise,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,true,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
5f8a4f8443c4f2b36f872711182462e33a29cd768b71759a02b1b381b7b357f3,2026-02-26,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
fbaac97e71f3e216b382f78302da09632cfe85d3a8c1dd737e6303cc6af3f2a0,2026-02-25,Web Pmt- Internet Cclc 043000091719300,Web Pmt- Internet Cclc 043000091719300,-240.00,Web Pmt-,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
765a393b38754e45ce1423281ab48d3b3ad1a565c275af21492c38725bed7cfa,2026-02-24,4488 DebitCard Purchase Sheetz 2679 Bridgevil,Debitcard Purchase Sheetz 2679 Bridgevil,-50.05,Debitcard Purchase,Transportation,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
9df49443e1a13a8d84e656baa46e014acbe5ba4ddbd2130913e8632eaecfc768,2026-02-24,Online Transfer To XXXXX6002,Online Transfer To Xxxxx6002,-350.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
40535fabb81d7875b756d310c6009ece2377d2527e3d95516f76d687ac9ab40b,2026-02-24,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
d96e2c0663747e85dc15f6db9b432fcbe8be72df7a52f083771dbbe6bc8ffa73,2026-02-24,Direct Payment - Student Ln Dept Education 0000,Direct Payment - Student Ln Dept Education,-311.39,Direct Payment,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
ceef815e920bf9f434ce67f1532bb636561c67bc7e468d003220477226bfc60a,2026-02-23,POS Purchase Amazon.Com*B99 Seattle Wa Machine/Debit Card deductions,Amazon.Com Seattle Wa Machine/Debit Card Deductions,-9.53,Amazon,Shopping,General Merchandise,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
fee8c392f166144867ea4ace302960869fb57507057a4ad5d142236682ae6f62,2026-02-23,Direct Payment - Gas Bill,Direct Payment - Gas Bill,-171.76,Direct Payment,Utilities,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:53:38Z
bd566d7295fcc54364448ebf7792c03cbe3e5dcfe593114f9242ea93c06a742e,2026-02-22,GOOGLE *YOUTUBE TV   G.CO/HELPPAY#      CA,Google,-82.99,Google,Subscriptions,Software,American Express,credit_card,american express.csv,true,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
